"","msa","msa_name","eci","coi"
"70",32620,"McComb, MS Micro Area",-0.597471792778282,-0.440228802293345
"71",32740,"Meadville, PA Micro Area",-1.41553277707585,0.568785685491391
"72",32780,"Medford, OR Metro Area",0.515356830422648,0.439611558720555
"73",32940,"Meridian, MS Micro Area",-0.425443173136114,1.02144142838037
"74",33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2.78676001677861,-3.04905637302667
"75",33740,"Monroe, LA Metro Area",0.135936823492312,1.01720483874615
"76",33780,"Monroe, MI Metro Area",-0.255025039406889,0.468472341227104
"77",33860,"Montgomery, AL Metro Area",-0.247660168644789,2.1266849338321
"78",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",1.82478489783274,-1.41532546297376
"79",34860,"Nacogdoches, TX Micro Area",-0.550335329605568,0.390100513801128
"80",35060,"Natchitoches, LA Micro Area",-0.13605859810309,-0.609466168624462
"81",35100,"New Bern, NC Metro Area",0.721198594344512,-0.182762687446519
"82",35380,"New Orleans-Metairie, LA Metro Area",1.43293209803185,-0.365522357296879
"83",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",2.98316459825865,-3.36438370147232
"84",36100,"Ocala, FL Metro Area",0.227371365067749,0.77148832670155
"85",36500,"Olympia-Tumwater, WA Metro Area",1.37175088924175,-0.625863698097447
"86",36660,"Opelousas, LA Micro Area",-0.161600580838021,1.05508914395656
"87",36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2.95309867879867,-1.53423733117431
"88",37300,"Palestine, TX Micro Area",0.00490519859149652,-0.32027935959339
"89",37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",1.86655348814536,-0.774543675459988
"90",37460,"Panama City, FL Metro Area",1.70572603904315,-1.39187546523859
"91",37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",1.00349321764324,-0.271212413939476
"92",38220,"Pine Bluff, AR Metro Area",-0.84780100789402,0.787286279280016
"93",38820,"Port Angeles, WA Micro Area",1.2061624124103,-0.929239180544671
"94",38860,"Portland-South Portland, ME Metro Area",1.23267546696828,0.0790963463743974
"95",38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.646980937203643,1.34082360447508
"96",40060,"Richmond, VA Metro Area",0.579014746240144,0.846563096928806
"97",40340,"Rochester, MN Metro Area",-0.341459829249075,-1.02518371884234
"98",40420,"Rockford, IL Metro Area",-1.22898852549488,1.77894582804084
"99",40580,"Rocky Mount, NC Metro Area",-0.83978536725204,1.55380188004934
"100",40820,"Ruston, LA Micro Area",0.0345372284892044,0.242536348157428
"101",40860,"Rutland, VT Micro Area",0.173329306845747,0.456399476297727
"102",41420,"Salem, OR Metro Area",0.448525607190951,0.297460615562674
"103",42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",1.37299882135442,-0.739766669346019
"104",42100,"Santa Cruz-Watsonville, CA Metro Area",2.2981204303047,-1.7337382782136
"105",42340,"Savannah, GA Metro Area",1.17476702075047,-0.459462566029722
"106",42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2.96606110283689,-1.93808459342626
"107",42820,"Selma, AL Micro Area",-0.805292914090708,-0.415777033825175
"108",43220,"Shelton, WA Micro Area",1.09466914285533,-0.687651480593853
"109",43340,"Shreveport-Bossier City, LA Metro Area",0.0525868298511832,1.4802778785649
"110",44060,"Spokane-Spokane Valley, WA Metro Area",0.42282183898437,1.26344992587323
"111",44940,"Sumter, SC Metro Area",-0.551398172088967,0.422858766654496
"112",45180,"Talladega-Sylacauga, AL Micro Area",-1.3412460491897,-0.358059476103484
"113",45220,"Tallahassee, FL Metro Area",1.80353020143199,-0.970230190673528
"114",45500,"Texarkana, TX-AR Metro Area",-0.287450682341362,0.795642776929811
"115",45580,"Thomaston, GA Micro Area",-0.235660430594954,-1.19719042029809
"116",45620,"Thomasville, GA Micro Area",-0.0476646231326062,-0.220797139791552
"117",46220,"Tuscaloosa, AL Metro Area",-0.0832738457128934,0.650085169037857
"118",46380,"Ukiah, CA Micro Area",1.16652806664312,-0.727141421053724
"119",46660,"Valdosta, GA Metro Area",-0.382534692922602,1.02910797722076
"120",46980,"Vicksburg, MS Micro Area",-0.276872162767965,-0.230133418834944
"121",47080,"Vidalia, GA Micro Area",-0.369305506319984,-0.46558894480005
"122",47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1.61650738412863,-0.999351287223426
"123",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",3.52129506630945,-2.30830899694379
"124",48180,"Waycross, GA Micro Area",-0.19293009228043,-0.129642652874161
"125",48900,"Wilmington, NC Metro Area",1.27815349745884,-0.469654187082617
"126",48980,"Wilson, NC Micro Area",-0.842956568458356,0.134698009036846
"127",12460,"Bainbridge, GA Micro Area",-0.39308284622181,-0.488131911051219
"128",12540,"Bakersfield, CA Metro Area",0.0425927767499571,-0.273443916152338
"129",13900,"Bismarck, ND Metro Area",0.489244946943217,0.401957706822753
"130",14260,"Boise City, ID Metro Area",0.600091586934006,0.787753940227837
"131",15500,"Burlington, NC Metro Area",-0.844847461178892,1.23174478518319
"132",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.076845061976,0.533599532772639
"133",20260,"Duluth, MN-WI Metro Area",0.643762354691325,-0.0542210749344967
"134",21540,"Escanaba, MI Micro Area",0.515934830011643,-0.0625174467186186
"135",23420,"Fresno, CA Metro Area",0.361666971161299,0.430370272461065
"136",25900,"Hilo, HI Micro Area",2.33899333799546,-1.60144880569385
"137",25980,"Hinesville, GA Metro Area",0.51432240095978,-0.764440792872557
"138",26090,"Holland, MI Micro Area",-0.513333005420436,1.69227702417775
"139",30300,"Lewiston, ID-WA Metro Area",0.0848530706374072,0.0833593456215211
"140",31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2.19355472028011,-1.64329704860509
"141",31220,"Ludington, MI Micro Area",-0.274652260912152,-0.149831018481264
"142",32580,"McAllen-Edinburg-Mission, TX Metro Area",0.206716122916725,-0.234029437746599
"143",33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.811357412805787,0.929722939637828
"144",33660,"Mobile, AL Metro Area",0.566863510992659,0.986197410202211
"145",33700,"Modesto, CA Metro Area",0.219550783737265,0.57742591619751
"146",36860,"Ottawa-Peru, IL Micro Area",-0.937957835168002,1.98069845695463
"147",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1.43090124064708,-0.0588889765818813
"148",38240,"Pinehurst-Southern Pines, NC Micro Area",0.489134237672391,-0.451174355795901
"149",40140,"Riverside-San Bernardino-Ontario, CA Metro Area",0.128433426843841,1.32445611890817
"150",41400,"Salem, OH Micro Area",-1.40917229767779,1.97835615798091
"151",41860,"San Francisco-Oakland-Hayward, CA Metro Area",3.59819052673761,-3.73597854476688
"152",44700,"Stockton-Lodi, CA Metro Area",-0.446735326351103,1.35685948786162
"153",45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2.28784650486025,-1.62773092928683
"154",47300,"Visalia-Porterville, CA Metro Area",-0.445164622599491,0.0538845813092741
"155",47820,"Washington, NC Micro Area",-0.762405396994508,0.185874107173364
"156",47980,"Watertown, SD Micro Area",-0.549309491056496,0.912988515890936
"157",48700,"Williamsport, PA Metro Area",-0.619958038288287,2.56490132580688
"158",49700,"Yuba City, CA Metro Area",0.474707701727569,0.154892663285566
"159",10540,"Albany, OR Metro Area",-0.698061013455338,1.09037720315257
"160",10580,"Albany-Schenectady-Troy, NY Metro Area",1.06204356326343,0.117288201833261
"161",10620,"Albemarle, NC Micro Area",-1.0317017064243,0.863248916117292
"162",10700,"Albertville, AL Micro Area",-1.66397542805993,-0.0813130254029938
"163",10740,"Albuquerque, NM Metro Area",1.573419311605,-0.632979751758335
"164",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",-0.3489598788553,2.50735316842598
"165",10980,"Alpena, MI Micro Area",0.122479707303752,0.416438087635637
"166",11020,"Altoona, PA Metro Area",-0.368894040470418,2.03760216309741
"167",11140,"Americus, GA Micro Area",-0.61018298232786,-0.28477887955898
"168",11460,"Ann Arbor, MI Metro Area",1.60778665918039,-0.38839122978957
"169",11500,"Anniston-Oxford-Jacksonville, AL Metro Area",-0.898329858999664,1.42508236857934
"170",11540,"Appleton, WI Metro Area",-0.635125000282712,2.1505436096646
"171",11580,"Arcadia, FL Micro Area",-0.626750065273531,-0.985808311277797
"172",11700,"Asheville, NC Metro Area",0.362798678360063,0.976342797516346
"173",11820,"Astoria, OR Micro Area",1.25087374343444,-1.05508910387723
"174",11940,"Athens, TN Micro Area",-1.66550831565504,-0.0319047505752809
"175",12140,"Auburn, IN Micro Area",-1.87901123001111,-0.240900235381604
"176",12180,"Auburn, NY Micro Area",-0.448809847143991,1.24301440472617
"177",12300,"Augusta-Waterville, ME Micro Area",0.099525056842025,0.23005565947888
"178",12580,"Baltimore-Columbia-Towson, MD Metro Area",2.37613805639007,-1.68249031959447
"179",12660,"Baraboo, WI Micro Area",0.0216477400317677,-0.11064653663883
"180",12700,"Barnstable Town, MA Metro Area",2.3011120662002,-1.71822414907569
"181",12740,"Barre, VT Micro Area",0.60440118408807,-0.073980281859471
"182",12820,"Bastrop, LA Micro Area",-0.574438351464485,-0.57996834899083
"183",12860,"Batavia, NY Micro Area",-0.720564392459961,1.03858105571265
"184",13220,"Beckley, WV Metro Area",0.11810013080518,-0.0350712976450126
"185",13260,"Bedford, IN Micro Area",-0.818699110463255,0.375855495990394
"186",13380,"Bellingham, WA Metro Area",0.725564893684042,0.44738592747622
"187",13420,"Bemidji, MN Micro Area",0.333844091112146,-0.144616226197783
"188",13460,"Bend-Redmond, OR Metro Area",1.53820535666014,-0.959679605954929
"189",13540,"Bennington, VT Micro Area",0.309247737261719,0.434977167973881
"190",13620,"Berlin, NH-VT Micro Area",-0.0372839667631325,-0.316447968563186
"191",13660,"Big Rapids, MI Micro Area",-0.0336752329869957,-0.366964763792867
"192",13720,"Big Stone Gap, VA Micro Area",0.182257464501577,-0.621418984499406
"193",13780,"Binghamton, NY Metro Area",0.249226178946055,0.892884361398927
"194",13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",0.00684506675190218,0.0464861592295711
"195",14020,"Bloomington, IN Metro Area",0.524530789767758,-0.00770084258475906
"196",14140,"Bluefield, WV-VA Micro Area",-0.635064686979169,0.501126408431635
"197",14220,"Bogalusa, LA Micro Area",-0.52215214096669,-0.756745951531301
"198",14380,"Boone, NC Micro Area",1.20998108190129,-0.99164382365852
"199",14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2.43362225064832,-1.38738275922973
"200",14540,"Bowling Green, KY Metro Area",-0.528154154396601,1.16979813156612
"201",14580,"Bozeman, MT Micro Area",1.75321432637355,-1.28544079464802
"202",14620,"Bradford, PA Micro Area",-0.7863605068674,0.241391646781054
"203",14660,"Brainerd, MN Micro Area",0.164693638658054,0.19786109431626
"204",15020,"Brookhaven, MS Micro Area",-0.754798065021407,-0.429629797752508
"205",15060,"Brookings, OR Micro Area",1.44152174444663,-1.05612632465007
"206",15540,"Burlington-South Burlington, VT Metro Area",1.35297435543373,-0.313007195231492
"207",15620,"Cadillac, MI Micro Area",-0.325952180090417,0.0858756072265432
"208",15660,"Calhoun, GA Micro Area",-1.19632429470158,-0.662296403456316
"209",15680,"California-Lexington Park, MD Metro Area",2.08459209765827,-1.18877189490649
"210",15740,"Cambridge, OH Micro Area",-0.678522389277567,0.664544769960968
"211",15940,"Canton-Massillon, OH Metro Area",-0.88655568874552,3.42263182115551
"212",16020,"Cape Girardeau, MO-IL Metro Area",-0.322596862784236,0.811363503722633
"213",16540,"Chambersburg-Waynesboro, PA Metro Area",-1.00664203962861,1.39587992105997
"214",16620,"Charleston, WV Metro Area",0.52644047373513,0.22826012681162
"215",16860,"Chattanooga, TN-GA Metro Area",-0.92132649229381,2.31716128597872
"216",17020,"Chico, CA Metro Area",0.71474853891947,-0.150556929046753
"217",17060,"Chillicothe, OH Micro Area",-0.365399275681873,-0.596281495882202
"218",17140,"Cincinnati, OH-KY-IN Metro Area",-0.100720950936422,2.82937718128873
"219",17220,"Clarksburg, WV Micro Area",0.230108113287389,0.138506584566323
"220",17300,"Clarksville, TN-KY Metro Area",-0.510955230300338,1.21183050275893
"221",17420,"Cleveland, TN Metro Area",-0.694562388294165,0.00743413791688686
"222",17660,"Coeur d'Alene, ID Metro Area",0.77834711980087,0.107498111574043
"223",17740,"Coldwater, MI Micro Area",-0.93339785313822,0.388862704549746
"224",17820,"Colorado Springs, CO Metro Area",1.90529934409912,-0.954745450739927
"225",18140,"Columbus, OH Metro Area",0.29742253749024,0.955039119818318
"226",18180,"Concord, NH Micro Area",0.18927072242063,1.00235139526057
"227",18260,"Cookeville, TN Micro Area",-1.0225493981694,1.54410791615093
"228",18380,"Cordele, GA Micro Area",-0.705676937746046,-0.410328312457208
"229",18420,"Corinth, MS Micro Area",-0.199609662792954,-0.322274038358364
"230",18500,"Corning, NY Micro Area",0.348438794140417,-0.332020236740392
"231",18660,"Cortland, NY Micro Area",-0.147476029030299,-0.0162010201417347
"232",18860,"Crescent City, CA Micro Area",1.41890020400988,-1.15997262944756
"233",18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2.20933698280065,-1.59667127036154
"234",18900,"Crossville, TN Micro Area",-0.432299000814313,-0.0148131116577122
"235",18980,"Cullman, AL Micro Area",-1.41515252670938,0.709522803497871
"236",19000,"Cullowhee, NC Micro Area",1.22357767076311,-0.989486517982817
